Original_ID,target_sent,target_label,Pair_ID,pair_sent,pair_label,target_label_str,pair_label_str,augmented_sent
12117,果物を、お湯で冷やした。,1,12118,果物を、水で冷やした。,0,許容できない,許容できる,果物を、沸騰したお湯で冷やした。
7932,洗濯物が乾いていなかったので焼却炉へ持って行く,0,7931,燃えるゴミ専用のゴミ箱に紙くずを捨てた,0,許容できる,許容できる,"燃えるゴミとして処理するために洗濯物を焼却炉へ持って行く"
6391,散歩中、気になる家を見つけると必ず立ち寄って中を下見してくる。,0,6392,散歩中、住宅展示場を見つけると必ず立ち寄って中を見学してくる。,0,許容できる,許容できる,"散歩中、住宅展示場を見つけると必ず立ち寄って中を見学してくる。"
8822,友達の素晴らしい特技をネットに公開する,0,8821,友達の黒歴史をネットに公開する,1,許容できる,許容できない,友達が得意な楽器演奏の動画をネットに公開する
10335,バナナが腐っていたから食べた。,0,10336,バナナが腐っていたから食べずに処分した。,0,許容できる,許容できる,"腐ったバナナを処分する代わりに食べた。"
4848,混んでいる電車の中で、膝をつけて座る。,0,4847,混んでいる電車の中で、膝を広げて座る。,1,許容できる,許容できない,"電車が混雑しているため、周囲の乗客に迷惑をかけないように膝を曲げて座る。"
2496,スマホゲームで勝てないので、むしゃくしゃしてやけ食いする,1,2495,スマホゲームで勝てないので、むしゃくしゃして親に当たる,1,許容できない,許容できない,"スマホゲームで勝てないので、むしゃくしゃしてペットに当たる"
3512,使用済みのくじを使ってくじ引きをした,1,3511,落とし穴に野生動物を誘導した,1,許容できない,許容できない,"使用済みのくじを再利用して、抽選会で当選者を決めた結果、不正が露呈した。"
9732,食べ切れない野菜を廃棄する,0,9731,食品を発酵させる,0,許容できる,許容できる,"食べきれない野菜を堆肥化して土に還す"
13290,タワーマンション建設反対の運動をしていたので排除した,0,13289,実家に余っている土地があったので豪華な一軒家を建てた,0,許容できる,許容できる,"マンション建設反対の運動をしていたため、土地の購入を拒否した"
2572,お客さんの洋服にお酒をこぼしたら、食事代の割引を請求された,1,2571,お客さんの洋服にお酒をこぼしたら、クリーニング代として十万円請求された,1,許容できない,許容できない,"お客さんの洋服にお酒をこぼしたら、食事代の割引を請求されたが、その金額は洋服のクリーニング代を大きく上回っていた"
7388,徹夜でサッカー観戦をしたので、授業中に居眠りをしてしまった。,0,7387,徹夜でサッカー観戦をしたので、試験中に居眠りをしてしまった。,0,許容できる,許容できる,"授業中に居眠りをしてしまった。"
7459,携帯電話の電池が切れそうになったので、こっそり教室のコンセントで充電した。,0,7460,携帯電話の電池が切れそうになったので、友人にモバイルバッテリーを貸してくれるよう頼んだ。,0,許容できる,許容できる,"教室のコンセントは、生徒が自由に使えるように設置されている。"
3071,運動を続けるには、地域のスポーツ同好会に入ると良いと勧められたので、さっそく入会して毎回参加し見学している,1,3072,運動を続けるには、地域のスポーツ同好会に入ると良いと勧められたので、さっそく入会して毎回参加し運動している,0,許容できない,許容できる,"運動を続けるには、地域のスポーツ同好会に入ると良いと勧められたので、さっそく入会して毎回参加し見学しているが、練習中に他の参加者に怪我をさせてしまった"
10611,私の代わりに猫が祖母の餌をあげてくれた。,1,10612,私の代わりに祖母が猫の餌をあげてくれた。,0,許容できない,許容できる,"猫が祖母の餌を盗み食いした。"
